Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA,Label
2018/10/5,2018,10,5,Friday,39,2018-39,47.19,48.21,47.14,47.95,6327400,47.95,0.020429858,46.54357143,45.2304,Green
2018/10/8,2018,10,8,Monday,40,2018-40,48.24,48.24,47.66,47.92,4573500,47.92,-0.000625706,46.595,45.3192,Red
2018/10/9,2018,10,9,Tuesday,40,2018-40,48.04,48.85,47.83,48.55,6681900,48.55,0.013146934,46.72642857,45.4258,Red
2018/10/10,2018,10,10,Wednesday,40,2018-40,48.18,48.62,47.59,47.65,4019500,47.65,-0.018537543,46.77857143,45.5172,Red
2018/10/11,2018,10,11,Thursday,40,2018-40,47.8,47.92,46.52,46.62,5867000,46.62,-0.021616003,46.76642857,45.5994,Red
2018/10/12,2018,10,12,Friday,40,2018-40,46.77,47.39,46.45,47.27,3985600,47.27,0.013942547,46.83714286,45.6986,Red
2018/10/15,2018,10,15,Monday,41,2018-41,47.31,48.19,47.14,47.84,4434300,47.84,0.012058381,46.98,45.7962,Green
2018/10/16,2018,10,16,Tuesday,41,2018-41,47.82,48.94,47.54,48.79,6036600,48.79,0.019857875,47.23928571,45.8804,Green
2018/10/17,2018,10,17,Wednesday,41,2018-41,48.7,49.11,48.48,48.96,4522100,48.96,0.003484283,47.50285714,45.9864,Green
2018/10/18,2018,10,18,Thursday,41,2018-41,48.93,49.09,47.83,48.24,3981600,48.24,-0.01470583,47.66214286,46.0694,Green
2018/10/19,2018,10,19,Friday,41,2018-41,48.24,49,48.22,48.85,5754600,48.85,0.012645041,47.875,46.1684,Green
2018/10/22,2018,10,22,Monday,42,2018-42,48.8,48.86,47.61,47.78,2825300,47.78,-0.021903782,47.90071429,46.2706,Red
2018/10/23,2018,10,23,Tuesday,42,2018-42,47.72,47.91,46.9,47.29,4676800,47.29,-0.010255293,47.90714286,46.3606,Red
2018/10/24,2018,10,24,Wednesday,42,2018-42,47.69,47.9,47.22,47.24,4433000,47.24,-0.00105729,47.925,46.4486,Red
2018/10/25,2018,10,25,Thursday,42,2018-42,47.04,47.71,46.66,47.37,3651300,47.37,0.002751847,47.88357143,46.5266,Red
2018/10/26,2018,10,26,Friday,42,2018-42,47.47,47.62,45.84,46.29,4348700,46.29,-0.022799199,47.76714286,46.5566,Red
2018/10/29,2018,10,29,Monday,43,2018-43,46.5,47.34,46.31,46.78,3984900,46.78,0.010585393,47.64071429,46.5872,Green
2018/10/30,2018,10,30,Tuesday,43,2018-43,47.09,47.31,46.27,46.93,4618800,46.93,0.003206531,47.58928571,46.6302,Green
2018/10/31,2018,10,31,Wednesday,43,2018-43,46.77,47.45,46.27,46.81,3369900,46.81,-0.002556977,47.60285714,46.6724,Green
2018/11/1,2018,11,1,Thursday,43,2018-43,46.84,47.35,46.56,47.18,4194700,47.18,0.007904271,47.59642857,46.724,Green
2018/11/2,2018,11,2,Friday,43,2018-43,47.46,47.59,46.76,47.44,3733200,47.44,0.005510774,47.56785714,46.7936,Green
2018/11/5,2018,11,5,Monday,44,2018-44,47.95,48.84,47.6,48.71,4427700,48.71,0.026770668,47.56214286,46.9116,Red
2018/11/6,2018,11,6,Tuesday,44,2018-44,48.9,48.93,47.93,48.58,5332900,48.58,-0.0026688,47.535,47.011,Red
2018/11/7,2018,11,7,Wednesday,44,2018-44,48.68,49.42,48.45,48.8,3837000,48.8,0.004528559,47.575,47.0736,Red
2018/11/8,2018,11,8,Thursday,44,2018-44,48.96,49.24,47.06,47.8,7940500,47.8,-0.020491804,47.5,47.0916,Red
2018/11/9,2018,11,9,Friday,44,2018-44,44.48,44.58,39.79,39.92,23627100,39.92,-0.164853581,46.93857143,46.9496,Red
2018/11/12,2018,11,12,Monday,45,2018-45,33.16,35.15,24.95,32.98,44033200,32.98,-0.173847669,45.91642857,46.6856,Red
2018/11/13,2018,11,13,Tuesday,45,2018-45,32.6,33.26,30.76,32.72,17907500,32.72,-0.007883515,44.87928571,46.3998,Red
2018/11/14,2018,11,14,Wednesday,45,2018-45,26.95,29.2,22.35,25.59,53543100,25.59,-0.21790956,43.32357143,45.9716,Red
2018/11/15,2018,11,15,Thursday,45,2018-45,24.01,24.18,17.26,17.74,107155700,17.74,-0.306760466,41.28428571,45.4158,Red
2018/11/16,2018,11,16,Friday,45,2018-45,25.21,25.51,23.01,24.4,54698400,24.4,0.37542277,39.68571429,44.9882,Red
2018/11/19,2018,11,19,Monday,46,2018-46,22.37,23.39,21.54,23.26,22846000,23.26,-0.046721287,37.995,44.5284,Red
2018/11/20,2018,11,20,Tuesday,46,2018-46,24.17,24.41,23.08,23.51,16367400,23.51,0.010748065,36.33071429,44.0728,Red
2018/11/21,2018,11,21,Wednesday,46,2018-46,23.64,24.55,23.64,24.3,10688600,24.3,0.03360268,34.69642857,43.6406,Red
2018/11/23,2018,11,23,Friday,46,2018-46,24.07,24.08,23.26,23.84,5736500,23.84,-0.018930004,33.01071429,43.187,Red
2018/11/26,2018,11,26,Monday,47,2018-47,23.52,25.16,23.34,25.12,9648200,25.12,0.053691304,31.32571429,42.75,Green
2018/11/27,2018,11,27,Tuesday,47,2018-47,25.56,27,24.96,26.97,19132500,26.97,0.073646434,29.78214286,42.353,Green
2018/11/28,2018,11,28,Wednesday,47,2018-47,27.52,27.52,26.29,27.46,13017200,27.46,0.018168327,28.25785714,41.9582,Green
2018/11/29,2018,11,29,Thursday,47,2018-47,27.1,27.6,26.22,26.76,10133100,26.76,-0.025491583,26.755,41.5592,Green
2018/11/30,2018,11,30,Friday,47,2018-47,26.81,26.99,26.02,26.38,9689900,26.38,-0.014200339,25.78785714,41.1484,Green
2018/12/3,2018,12,3,Monday,48,2018-48,26.3,27.31,26.1,27.11,6789700,27.11,0.027672535,25.36857143,40.7548,Red
2018/12/4,2018,12,4,Tuesday,48,2018-48,27.15,27.34,26.33,26.75,6481900,26.75,-0.013279255,24.94214286,40.3642,Red
2018/12/6,2018,12,6,Thursday,48,2018-48,26.57,26.65,25.43,26.03,9359100,26.03,-0.026915862,24.97357143,39.968,Red
2018/12/7,2018,12,7,Friday,48,2018-48,26.01,26.68,25.73,25.79,6837300,25.79,-0.009220122,25.54857143,39.5806,Red
2018/12/10,2018,12,10,Monday,49,2018-49,25.42,25.96,24.81,25.89,7141300,25.89,0.003877413,25.655,39.193,Green
2018/12/11,2018,12,11,Tuesday,49,2018-49,26,26.35,25.35,26.06,4841800,26.06,0.006566245,25.855,38.794,Green
2018/12/12,2018,12,12,Wednesday,49,2018-49,25.45,26.92,25.26,26.39,6293500,26.39,0.012663083,26.06071429,38.4044,Green
2018/12/13,2018,12,13,Thursday,49,2018-49,26.4,26.93,26.1,26.51,7338900,26.51,0.004547209,26.21857143,37.9862,Green
2018/12/14,2018,12,14,Friday,49,2018-49,26.58,27.38,25.68,26.01,12100200,26.01,-0.018860807,26.37357143,37.5624,Green
2018/12/17,2018,12,17,Monday,50,2018-50,24.45,24.99,24.13,24.44,15783300,24.44,-0.060361387,26.325,37.1114,Red
2018/12/18,2018,12,18,Tuesday,50,2018-50,24.35,24.72,22.96,23.02,11884000,23.02,-0.058101475,26.04285714,36.6128,Red
2018/12/19,2018,12,19,Wednesday,50,2018-50,23.09,24.06,22.8,23.75,14386500,23.75,0.031711535,25.77785714,36.1294,Red
2018/12/20,2018,12,20,Thursday,50,2018-50,23.63,24.29,22.95,23.85,10699200,23.85,0.004210542,25.57,35.6354,Red
2018/12/21,2018,12,21,Friday,50,2018-50,23.8,24.27,22.32,22.75,13712300,22.75,-0.046121609,25.31071429,35.1374,Red
2018/12/24,2018,12,24,Monday,51,2018-51,22.35,23.6,22.3,23.15,6053900,23.15,0.017582401,25.02785714,34.668,Green
2018/12/26,2018,12,26,Wednesday,51,2018-51,23.18,23.35,21.88,23.33,6862000,23.33,0.007775391,24.78357143,34.1892,Green
2018/12/27,2018,12,27,Thursday,51,2018-51,23.18,23.6,22.6,23.6,7313600,23.6,0.011573102,24.61,33.7044,Green
2018/12/28,2018,12,28,Friday,51,2018-51,23.58,24.43,23.25,23.89,7882600,23.89,0.012288093,24.47428571,33.2064,Green
2018/12/31,2018,12,31,Monday,52,2018-52,23.23,24.23,23.15,23.75,7780200,23.75,-0.005860167,24.32142857,32.7022,
